Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
beobeo6	nnnnnnnng	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	117.4.67.250	2019-09-26 13:47:20	2019-09-26 13:47:40
ak444sh	nnnnnnnnnnnnnnnn	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.118.9.162	2019-09-26 13:11:06	2019-09-26 13:11:23
thaichau	nuplumdalen	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	125.214.59.173	2019-09-26 14:02:12	2019-09-26 14:07:12
vodangvc2012	o0oS2Tr≠¨ngL®ngS	Hi÷p ßÈc  	7	90	0	100000	0	0	0	0	0	0	0	117.2.6.23	2019-09-26 13:55:26	2019-09-26 13:59:52
nhoxbunno2	ODDDDDDDDDf	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.227.244.238	2019-09-26 13:17:15	2019-09-26 13:17:40
quaihiep0313	OneKickSML	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	103.238.70.184	2019-09-26 13:25:09	2019-09-26 13:25:51
quanghai33vn	phambi11	Thi’u L©m v‚ t®ng  	7	90	0	97000	0	0	0	0	0	0	1	113.165.119.73	2019-09-26 13:35:07	2019-09-26 14:01:31
quanghai44vn	phambi33	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	117.2.17.46	2019-09-26 13:53:13	2019-09-26 13:53:54
huyco1998	qcdqwqdw	D≠¨ng M´n Cung K˛  	0	90	0	100000	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:33:59	2019-09-26 14:21:28
huyco1998	qcwdcwqdqw	D≠¨ng M´n Cung K˛  	0	90	0	98500	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:31:27	2019-09-26 14:22:25
huyco2001	qcwqwdcwqd	Nga My xu t gia  	0	90	0	98500	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 14:02:58	2019-09-26 14:05:23
cayvang0	qeasdqw1	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:15:38	2019-09-26 13:15:52
trihao3	qeqw123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:46:07	2019-09-26 13:47:23
trihao2	qew123123123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:39:01	2019-09-26 13:40:40
biochan113	QFxxSutTungLon	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	113.169.220.181	2019-09-26 13:17:46	2019-09-26 13:18:56
minhdaits02	qmfjnjd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:41:39	2019-09-26 13:42:00
minhdaits001	qmqmqmolo	Thi’u L©m tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:51:04	2019-09-26 13:51:27
minhdaits001	qmqmqmqq	ß≠Íng M´n phÊ th´ng  	0	90	0	0	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:49:48	2019-09-26 13:50:09
tranviet12	qrqeqw	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:57:07	2019-09-26 13:57:29
nmk1999vn	qrwasfadf	C∏i Bang T‹nh y  	0	90	0	0	0	0	0	0	0	0	0	115.73.211.138	2019-09-26 13:24:19	2019-09-26 13:24:45
amxvippr05	qsqedqsqs	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	113.180.101.243	2019-09-26 13:38:01	2019-09-26 13:39:11
crvo01	Qu©nL©m	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	1.54.66.163	2019-09-26 14:23:37	2019-09-26 14:23:39
crvo01	Qu©nMÈng	D≠¨ng M´n Cung K˛  	7	90	0	0	0	0	0	0	0	0	0	1.54.66.163	2019-09-26 14:21:54	2019-09-26 14:22:23
crvo01	Qu©nMÈng¶u	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	1.54.66.163	2019-09-26 14:17:48	2019-09-26 14:18:32
huyco1997	qwcqwcdqdwc	D≠¨ng M´n Cung K˛  	0	90	0	98500	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:28:34	2019-09-26 14:20:54
huyco1998	qwcqwdcdqwc	D≠¨ng M´n Cung K˛  	0	90	0	100000	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:36:15	2019-09-26 14:23:39
huyco2000	qwdcqcwd	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:51:54	2019-09-26 13:52:16
longrui	qwdqdqq	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.209.197	2019-09-26 14:24:20	2019-09-26 14:24:21
cayvang2	qwe12e12e21	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:19:34	2019-09-26 13:20:06
clone25	qweasd123	ß≠Íng M´n phÊ th´ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:47:44	2019-09-26 13:49:27
niemmino4	qwecds	Hi÷p ßÈc  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:20:40	2019-09-26 14:10:21
niemmino2	qwecdsdw	Hi÷p ßÈc  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:06:45	2019-09-26 14:00:49
niemmino6	qwedasd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:39:41	2019-09-26 13:39:42
thanhtru2k0	qweq231	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 14:18:08	2019-09-26 14:18:36
niemmino4	qweqsxdcs	ß≠Íng M´n phÊ th´ng  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:31:02	2019-09-26 14:05:37
thanhtru2k1	qweqw21	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 14:21:04	2019-09-26 14:21:48
cayvang1	qweqwe12	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:17:39	2019-09-26 13:17:55
longvanle43	qweqweqw	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.252.248.168	2019-09-26 13:24:17	2019-09-26 13:46:22
vanhieulc114	qweqweqwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.160.150.63	2019-09-26 13:46:07	2019-09-26 13:54:30
niemmino5	qweqwesd	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:35:00	2019-09-26 13:35:22
mjkjmjkj3	QWEQWEWQEWQ	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	171.246.216.6	2019-09-26 13:51:07	2019-09-26 13:52:30
maixuanhung142	qweqwsdfg	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.240.30.179	2019-09-26 13:35:42	2019-09-26 13:38:05
niemmino5	qwesdad	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:34:10	2019-09-26 13:34:29
niemmino8	qwesdasd	C∏i Bang § Y  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:45:11	2019-09-26 13:49:44
niemmino7	qwesdasds	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:42:51	2019-09-26 13:56:27
niemmino6	qwesddasd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:38:32	2019-09-26 13:39:05
niemmino7	qwesdsad	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:41:44	2019-09-26 13:42:18
quang2110199666	qweuia	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	115.79.58.184	2019-09-26 13:24:12	2019-09-26 13:35:08
niemmino3	qwewdxzc	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	13	14.164.185.127	2019-09-26 13:17:15	2019-09-26 14:12:26
mjkjmjkj3	qwewew	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.246.216.6	2019-09-26 13:47:42	2019-09-26 13:48:02
trihao1	qwewq123123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:26:16	2019-09-26 13:28:40
cayvang6	qwewqe13	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:30:15	2019-09-26 13:30:35
cayvang3	qwewqe1e21	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:21:46	2019-09-26 13:22:03
cayvang2	qwewqe22	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:20:23	2019-09-26 13:20:42
cayvang	qwewqeqwwq	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:13:05	2019-09-26 13:13:22
niemmino5	qwewqsd	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:35:54	2019-09-26 13:36:45
niemmino2	qwqesdcs	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:08:17	2019-09-26 14:03:29
amxvippr04	qwqw1qsqw1qs	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	113.180.101.243	2019-09-26 14:06:53	2019-09-26 14:07:58
loveyou	qwqweqed	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.209.197	2019-09-26 13:48:13	2019-09-26 13:48:31
amxvippr03	qwqwqw	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	113.180.101.243	2019-09-26 13:27:46	2019-09-26 13:59:21
amxvippr03	qwqwqwasasq	V‚ ßang tÙc gia  	7	90	0	100000	0	0	0	0	0	0	0	113.180.101.243	2019-09-26 13:31:58	2019-09-26 14:01:07
amxvippr04	qwqwqweqe	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	113.180.101.243	2019-09-26 14:04:37	2019-09-26 14:05:38
amxvippr06	qwqwqwqw	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	113.180.101.243	2019-09-26 13:45:32	2019-09-26 13:45:56
longvanle43	qwrqwrqwr	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.252.248.168	2019-09-26 13:18:04	2019-09-26 13:46:40
tranvietzxc	qˆqrqt	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:20:42	2019-09-26 14:21:59
tranviet13	q≠eqefa	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:00:55	2019-09-26 14:00:56
tranviet16	q≠eqeq	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:11:06	2019-09-26 14:24:22
tranviet14	q≠eqeqa	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:05:20	2019-09-26 14:05:43
tranviet11	q≠eqeqwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:52:07	2019-09-26 13:54:08
tranviet13	q≠eqeqwec	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:01:31	2019-09-26 14:01:57
tranviet13	q≠eqeqwef	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:02:26	2019-09-26 14:02:50
tranviet12	q≠eqeqweq	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:59:07	2019-09-26 13:59:42
tranviet4	q≠eqweq	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:26:21	2019-09-26 13:26:36
tranviet11	q≠eqweqwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:54:27	2019-09-26 13:54:50
nsnl13026	r5gerherh	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:47:05	2019-09-26 13:47:30
tranvietzxc	rafafag	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:15:49	2019-09-26 14:16:09
tranviet14	r«vvcz	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:03:22	2019-09-26 14:03:37
nsnl13026	redgdfhdh	Thi’u L©m v‚ t®ng  	0	90	0	600000	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:38:44	2019-09-26 13:39:23
nsnl130212	regerth34h	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 14:03:59	2019-09-26 14:04:54
ozevip321	ret546	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	180.93.252.153	2019-09-26 13:37:58	2019-09-26 13:38:21
truong3	rewrwerwe	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	117.7.98.114	2019-09-26 14:06:14	2019-09-26 14:07:52
tranviet6	rfffffff	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:32:05	2019-09-26 13:32:22
nsnl13025	rhdhedrhred	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:31:30	2019-09-26 13:33:13
tranviet9	rqerwr	C∏i Bang § Y  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:40:30	2019-09-26 13:40:56
tranviet15	rqfafg	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 14:06:57	2019-09-26 14:07:14
vanhieulc111	rrrrrrr	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.160.150.63	2019-09-26 13:19:23	2019-09-26 13:34:51
beobeo7	rrrrrrrrr	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	117.4.67.250	2019-09-26 13:50:38	2019-09-26 13:50:59
dungnguyen22992	S2HµHi÷p	V‚ ßang tÙc gia  	7	90	0	100004	0	0	0	0	0	0	0	113.190.154.173	2019-09-26 13:21:29	2019-09-26 13:22:05
tiensinh031	S2MaCungNo1	D≠¨ng M´n Cung K˛  	7	90	0	43649959	0	0	0	0	0	0	4800023	116.98.67.160	2019-09-26 13:00:15	2019-09-26 14:20:03
kkkunghia1	sadasas	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.227.134.44	2019-09-26 13:07:17	2019-09-26 13:59:34
jetemdja	sadasdad	Hi÷p ßÈc  	0	90	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-26 13:12:47	2019-09-26 13:18:32
longiunhi43	SADASFXXXX	Thi’u L©m thi“n t®ng  	0	90	0	98500	0	0	0	0	0	0	0	14.252.248.168	2019-09-26 13:12:22	2019-09-26 13:14:18
clone22	sadazxc214	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:43:55	2019-09-26 13:44:16
hoilamgi1	sagfdafg	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	117.7.234.238	2019-09-26 13:27:42	2019-09-26 13:35:01
3555x11	sdaasdas	Nga My tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	123.20.26.141	2019-09-26 13:53:33	2019-09-26 13:54:49
jetemdjaa	sdadadd	V‚ ßang Æπo gia  	7	90	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-26 13:40:13	2019-09-26 13:47:53
tranviet10	sdasdaf	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:47:58	2019-09-26 13:48:15
gameviet24h7x1	sdasdasd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.167.195.143	2019-09-26 13:26:58	2019-09-26 13:27:31
lathahkut	sdefsdfsf	D≠¨ng M´n Cung K˛  	0	90	0	300	0	0	0	0	0	0	0	115.75.51.43	2019-09-26 13:18:53	2019-09-26 13:19:16
duy123vn	sdf21213	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:45:30	2019-09-26 13:45:52
test123456vn	sdfdsfsdf234	Thi’u L©m v‚ t®ng  	0	90	0	98500	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:08:51	2019-09-26 13:26:58
beobeo2	sdfdssssssss	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	117.4.67.250	2019-09-26 13:24:30	2019-09-26 13:25:02
truong4	sdfgdsgdf	Hi÷p ßÈc  	7	90	0	0	0	0	0	0	0	0	0	117.7.98.114	2019-09-26 14:15:46	2019-09-26 14:17:05
mrteo2	SDFGSDGA	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:25:01	2019-09-26 13:26:05
ethangkia19893	sdfsdfs	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:20:42	2019-09-26 13:21:06
vanhieulc116	sdfsdfsd	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	113.160.150.63	2019-09-26 14:16:05	2019-09-26 14:17:42
vanhieulc114	sdfsdfsdf	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.160.150.63	2019-09-26 13:50:15	2019-09-26 13:53:39
ethangkia19893	sdfsfs	Thi’u L©m v‚ t®ng  	0	90	0	98500	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:19:29	2019-09-26 14:18:31
yindo99	sdgdgfh	Hi÷p ßÈc  	0	90	0	0	0	0	0	0	0	0	0	14.253.2.172	2019-09-26 14:07:46	2019-09-26 14:08:36
thiheo2013	sdrfsefsef	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	123.25.72.216	2019-09-26 13:37:53	2019-09-26 13:44:27
ethangkia19895	sdrfsrer	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:42:20	2019-09-26 13:42:42
ak222sh	sdsadsad–a	C∏i Bang T‹nh y  	0	90	0	0	0	0	0	0	0	0	0	42.118.9.162	2019-09-26 13:03:39	2019-09-26 13:04:25
dongdubai1	se2453	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.182.193.238	2019-09-26 13:41:01	2019-09-26 13:43:02
senmaknae	SenSen	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	171.253.134.44	2019-09-26 13:58:21	2019-09-26 13:58:46
tuyensa	sfdsfsdfsd	Thi’u L©m v‚ t®ng  	0	90	0	2	0	0	0	0	0	0	0	113.177.73.163	2019-09-26 13:44:33	2019-09-26 13:45:04
truong4	sfsfsfsdfdsf	C∏i Bang T‹nh y  	7	90	0	0	0	0	0	0	0	0	0	117.7.98.114	2019-09-26 14:18:32	2019-09-26 14:20:34
ethangkia19893	sfsrerer	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:22:28	2019-09-26 14:14:51
loiheo	shikai	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	19	14.189.224.22	2019-09-26 13:34:11	2019-09-26 14:07:06
jetemdj97	shinky	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-26 13:06:28	2019-09-26 13:06:56
emngoc222vn4	Sidazzz	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	113.169.149.206	2019-09-26 13:53:15	2019-09-26 13:57:01
amxvippr06	sqsqeqqws	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	113.180.101.243	2019-09-26 13:46:51	2019-09-26 13:47:11
thiheo2012	srgrdsklnsd	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	123.25.72.216	2019-09-26 13:47:29	2019-09-26 13:47:49
ethangkia19895	suikwsa	Thi’u L©m v‚ t®ng  	7	90	0	98500	0	0	0	0	0	0	0	113.23.108.115	2019-09-26 13:37:48	2019-09-26 13:39:14
kogiro919	Susano	ß≠Íng M´n phÊ th´ng  	7	90	0	100000	0	0	0	0	0	0	0	27.71.206.195	2019-09-26 14:08:52	2019-09-26 14:11:11
bandichoi	SwordArt139	D≠¨ng M´n Cung K˛  	0	90	0	6500000	0	0	0	0	0	0	1000000	113.161.198.40	2019-09-26 13:27:29	2019-09-26 13:47:40
bandichoi1	SwordArt169	D≠¨ng M´n Cung K˛  	0	90	0	6800000	0	0	0	0	0	0	1000000	113.161.198.40	2019-09-26 13:35:44	2019-09-26 13:53:49
bandichoi2	SwordArt502	D≠¨ng M´n Cung K˛  	0	90	0	4440000	0	0	0	0	0	0	600000	113.161.198.40	2019-09-26 13:40:37	2019-09-26 13:58:07
quandtu	TAAAAAA	D≠¨ng M´n th≠¨ng K˛  	0	90	0	660000	0	0	0	0	0	0	0	118.68.55.250	2019-09-26 13:24:06	2019-09-26 13:24:22
viruskinlove	TangKinhCac	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:07:51	2019-09-26 13:08:17
truong	Tanjirou	Thi’u L©m v‚ t®ng  	7	90	0	860000	0	0	0	0	0	0	9200066	117.7.98.114	2019-09-26 13:02:54	2019-09-26 13:55:59
thanhtru2k4	tapchoi1223	V‚ ßang tÙc gia  	7	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:40:16	2019-09-26 14:02:58
thanhtru2k12	tapchoiv12323	Tµ ßÈc  	0	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 14:10:18	2019-09-26 14:11:30
thanhtru2k0	tapchoivl2	Thi’u L©m thi“n t®ng  	7	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:34:39	2019-09-26 14:14:03
thanhtru2k1	tapchoivl22	Thi’u L©m tÙc gia  	7	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:36:01	2019-09-26 13:58:08
thanhtru2k2	tapchoqwe	Nga My tÙc gia  	7	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:36:57	2019-09-26 13:59:57
thanhtru2k3	Tapchovi122	V‚ ßang Æπo gia  	7	90	0	100000	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:39:07	2019-09-26 14:00:59
thanhtru2k6	tapchoviem	C∏i Bang T‹nh y  	7	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:41:05	2019-09-26 14:04:24
thanhtru2k10	tatcaviem	D≠¨ng M´n Cung K˛  	7	90	0	0	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:46:22	2019-09-26 14:08:56
nuhoangkim3	TayBacVL2	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.188.82.220	2019-09-26 13:08:57	2019-09-26 14:02:07
43017lam2	TayC«mTr≠Óng	Thi’u L©m thi“n t®ng  	7	90	0	11800000	0	0	0	0	0	0	1800000	113.172.158.199	2019-09-26 13:24:20	2019-09-26 13:24:42
nsnl13027	terherthetrer	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:42:23	2019-09-26 13:45:12
nhontruong2003	ThieuLamQuyen	Thi’u L©m v‚ t®ng  	7	90	0	1850006	0	0	0	0	0	0	1200017	116.102.100.199	2019-09-26 13:00:47	2019-09-26 13:29:32
dungnguyen2299	ThÔyChung	V‚ ßang tÙc gia  	7	90	0	3	0	0	0	0	0	0	0	113.190.154.173	2019-09-26 13:25:28	2019-09-26 13:28:34
tinhubuon1	Thi™nS«u	Thi’u L©m tÙc gia  	7	90	0	100000	0	0	0	0	0	0	0	1.52.242.122	2019-09-26 13:09:23	2019-09-26 13:15:10
tinhubuon	Thi™nVy	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	1.52.242.122	2019-09-26 13:00:39	2019-09-26 13:06:23
dovanminh81	THuKho1	D≠¨ng M´n th≠¨ng K˛  	0	90	0	0	0	0	0	0	0	0	0	123.16.79.92	2019-09-26 13:57:47	2019-09-26 13:58:09
dovanminh81	ThuKho2	C∏i Bang T‹nh y  	0	90	0	0	0	0	0	0	0	0	0	123.16.79.92	2019-09-26 13:59:21	2019-09-26 13:59:47
dungnguyen22991	Thu˙Chung	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	113.190.154.173	2019-09-26 13:07:46	2019-09-26 13:13:28
beobeo	Th›chCµKhﬁa	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.241.44.9	2019-09-26 13:13:31	2019-09-26 13:13:51
3666x777	Th›chT·aS∏ng	Nga My xu t gia  	7	90	0	415500	0	0	0	0	0	0	4000020	123.20.26.141	2019-09-26 13:04:00	2019-09-26 13:50:00
43017lam	Th∏iLand	Thi’u L©m v‚ t®ng  	7	90	0	4038500	0	0	0	0	0	0	12100000	113.172.158.199	2019-09-26 13:12:24	2019-09-26 13:28:20
caotuan2	TieuKiemTien	V‚ ßang Æπo gia  	7	90	0	0	0	0	0	0	0	0	0	171.231.161.222	2019-09-26 14:19:49	2019-09-26 14:20:55
caotuan	TieuKieuTien	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	171.231.161.222	2019-09-26 13:01:47	2019-09-26 14:13:45
caotuan1	TieuKimTien	C∏i Bang § Y  	7	90	0	100000	0	0	0	0	0	0	46	171.231.161.222	2019-09-26 13:02:28	2019-09-26 14:17:54
vonhuttan1998	TieuYenTu	Nga My tÙc gia  	7	90	0	24928542	0	0	0	0	0	0	2600006	115.74.200.85	2019-09-26 13:00:37	2019-09-26 13:55:56
vanhieulc111	Ti”uQuÀnChÛa	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.160.150.63	2019-09-26 13:10:31	2019-09-26 14:22:45
cayvang	Ti™nPhong0o0Gi’t	Nga My tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:12:06	2019-09-26 13:12:27
quang21101996	TLQkubo	Thi’u L©m v‚ t®ng  	7	90	0	500001	0	0	0	0	0	0	0	118.69.187.143	2019-09-26 13:13:32	2019-09-26 14:08:42
