Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
hitpro	Remake	ThiÕu L©m vâ t¨ng  	7	90	0	193401	0	0	0	0	0	0	0	118.70.41.99	2019-09-28 20:57:42	2019-09-28 21:15:11
tranviet1	rqaadÇag	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:30:44	2019-09-28 18:33:18
longvanle430	rrqwqqa	C¸i Bang TÜnh y  	0	90	0	0	0	0	0	0	0	0	1200000	14.237.117.240	2019-09-28 19:39:37	2019-09-28 21:05:40
lamdua112	s2sBachVoThuong	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	11	123.22.152.7	2019-09-28 19:51:19	2019-09-28 20:31:48
lamdua111	s2sPhongVan	ThiÕu L©m vâ t¨ng  	7	90	0	26708500	0	0	0	0	0	0	5400022	123.22.152.7	2019-09-28 19:48:59	2019-09-28 21:09:40
buonnguqua12345	S2sTrumCLONs	Tµ §éc  	7	90	0	1235000	0	0	0	0	0	0	200000	113.162.184.154	2019-09-28 18:57:17	2019-09-28 21:18:07
buonnguqua1234	S2sTrumNMKsS2	Nga My xuÊt gia  	7	90	0	10684056	0	0	0	0	0	0	1800021	113.162.184.154	2019-09-28 18:46:19	2019-09-28 21:15:10
buonnguqua123	S2sTrUmsS2	D­¬ng M«n Cung Kþ  	7	90	0	10051245	0	0	0	0	0	0	6400023	113.162.184.154	2019-09-28 18:32:37	2019-09-28 21:00:21
jetemdjaa	sadadad	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-28 18:56:32	2019-09-28 18:57:08
dong115	sadasdasdas	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.182.193.238	2019-09-28 18:19:08	2019-09-28 18:22:50
trongcay1224	sadasf1227	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	1000000	116.103.48.69	2019-09-28 18:17:29	2019-09-28 19:41:11
sangvh07	SangDuBai	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	116.103.48.69	2019-09-28 18:06:18	2019-09-28 18:06:39
sangvh07	Sang§uBai	ThiÕu L©m vâ t¨ng  	7	90	0	77794140	0	0	0	0	0	0	18	116.103.48.69	2019-09-28 18:11:40	2019-09-28 21:10:57
dat1004	SaoTheNao	C¸i Bang TÜnh y  	0	90	0	0	0	0	0	0	0	0	0	42.118.8.182	2019-09-28 18:14:36	2019-09-28 18:15:15
gavangdeptrai1	SaRangHe	Nga My xuÊt gia  	7	90	0	11107000	0	0	0	0	0	0	2000034	119.199.116.230	2019-09-28 18:23:55	2019-09-28 20:15:31
thinh2	SatThuBNL	Vâ §ang tôc gia  	7	90	0	100000	0	0	0	0	0	0	0	14.169.183.83	2019-09-28 20:48:50	2019-09-28 20:54:04
trongcay1229	sdafjn1229	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	2000000	116.103.48.69	2019-09-28 18:26:40	2019-09-28 19:42:57
tranviet3	sdasdadada	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:38:09	2019-09-28 18:38:33
ethangkia19894	sdazkeiwwsx	Vâ §ang ®¹o gia  	7	90	0	25000	0	0	0	0	0	0	0	113.23.108.115	2019-09-28 21:10:31	2019-09-28 21:11:23
nhoxkon1581997	SDcaTOIDAYNAo	C¸i Bang TÜnh y  	0	90	0	0	0	0	0	0	0	0	0	14.161.253.64	2019-09-28 21:16:26	2019-09-28 21:16:28
jetemdjaa	sddfsdfsdf	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-28 18:59:10	2019-09-28 18:59:52
dongdubaj10	sdfdsada	Vâ §ang tôc gia  	7	90	0	20042	0	0	0	0	0	0	98000058	113.182.193.238	2019-09-28 18:24:40	2019-09-28 19:32:30
quanghai222vn	sdgsdgsh	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	113.165.165.39	2019-09-28 19:37:43	2019-09-28 19:38:01
nguyenkhang1114	sef2323ef	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.180.94.176	2019-09-28 20:43:47	2019-09-28 20:43:48
balame1	SenkAmI	Nga My tôc gia  	0	90	0	0	0	0	0	0	0	0	0	116.103.48.69	2019-09-28 19:53:51	2019-09-28 19:53:53
nguyende3	sfdsfdsf	ThiÕu L©m thiÒn t¨ng  	7	90	0	0	0	0	0	0	0	0	1000000	42.114.19.102	2019-09-28 19:57:45	2019-09-28 20:37:17
phongvuong1	SiHPzMaCung1st	D­¬ng M«n Cung Kþ  	7	90	0	22188500	0	0	0	0	0	0	53300047	115.74.207.39	2019-09-28 18:14:06	2019-09-28 18:18:34
vanhieulc112	SiªuNh©n§á	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	9	42.113.198.196	2019-09-28 18:24:13	2019-09-28 19:33:19
cumnum0x	sml999	Nga My xuÊt gia  	7	90	0	2428025	0	0	0	0	0	0	2000101	27.3.193.218	2019-09-28 19:32:10	2019-09-28 20:35:00
thanhtru2k12	sogamevcl2	Vâ §ang ®¹o gia  	0	90	0	97000	0	0	0	0	0	0	0	14.167.7.126	2019-09-28 18:35:54	2019-09-28 19:12:59
longiunhi43	sqwerqwr	C¸i Bang ¤ Y  	0	90	0	0	0	0	0	0	0	0	400000	14.237.117.240	2019-09-28 18:41:28	2019-09-28 18:52:35
asdasd6	ssa214s	Vâ §ang ®¹o gia  	7	90	0	7813601	0	0	0	0	0	0	1000000	14.185.151.84	2019-09-28 20:40:47	2019-09-28 20:41:19
longvanle430	sssarytq	Vâ §ang ®¹o gia  	7	90	0	0	0	0	0	0	0	0	1800001	14.237.117.240	2019-09-28 18:35:40	2019-09-28 19:36:44
nghiachaua2	sssdddd	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	14.161.253.64	2019-09-28 21:01:57	2019-09-28 21:03:11
tiensinh031	sszd11	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 18:03:26	1970-01-01 08:00:00
nguyende3	s®sfdfdfgd	ThiÕu L©m vâ t¨ng  	0	90	0	5225496	0	0	0	0	0	0	600000	42.114.19.102	2019-09-28 20:45:49	2019-09-28 21:07:56
hienvienthanhde	TaDocDocTa	HiÖp §éc  	7	90	0	0	0	0	0	0	0	0	0	171.226.232.218	2019-09-28 20:10:20	2019-09-28 20:10:52
lvducht3	TaoLaSo1	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.161.50.53	2019-09-28 18:20:27	2019-09-28 18:20:44
lvducht3	TaoLaso11	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	115.79.143.190	2019-09-28 18:21:17	2019-09-28 18:21:30
jx2vietchamcom7	TeamViewer	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	117.3.62.127	2019-09-28 18:54:29	2019-09-28 18:54:31
quandtu1	TESST111	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	0	116.98.147.169	2019-09-28 21:10:16	2019-09-28 21:10:18
volam2393577	ThayTroiLamLoan	ThiÕu L©m vâ t¨ng  	7	90	0	8617306	0	0	0	0	0	0	6000000	113.160.184.48	2019-09-28 18:53:34	2019-09-28 20:12:44
43017lam	ThÇn§iªu§¹iHiÖp	ThiÕu L©m vâ t¨ng  	7	90	0	9600000	0	0	0	0	0	0	141000025	113.172.158.199	2019-09-28 18:25:00	2019-09-28 19:59:24
dat1004	TheDeonao	C¸i Bang ¤ Y  	7	90	0	22075500	0	0	0	0	0	0	18	42.118.8.182	2019-09-28 18:15:35	2019-09-28 19:08:26
dungnguyen22991	ThïyChung	Nga My xuÊt gia  	7	90	0	280008	0	0	0	0	0	0	103800128	113.190.154.173	2019-09-28 18:18:23	2019-09-28 20:39:22
caoducdung2003	ThñKhèGäiTªnMµy	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	113.175.248.136	2019-09-28 20:10:45	2019-09-28 20:11:14
dungnguyen22994	thoaaaaaa	§­êng M«n phæ th«ng  	0	90	0	20000	0	0	0	0	0	0	0	113.190.154.173	2019-09-28 20:25:09	2019-09-28 20:25:30
arenayb1	ThuyLonG	Nga My xuÊt gia  	7	90	0	550000	0	0	0	0	0	0	200020	113.23.53.153	2019-09-28 21:06:32	2019-09-28 21:14:06
3666x777	ThÝchTáaS¸ng	Nga My xuÊt gia  	7	90	0	15062500	0	0	0	0	0	0	2800085	171.227.204.66	2019-09-28 18:00:01	2019-09-28 20:09:46
thachamazon08	TieuCoCo	Nga My xuÊt gia  	7	90	0	19498511	0	0	0	0	0	0	0	116.105.45.119	2019-09-28 18:07:26	2019-09-28 20:39:36
s2votinh	TieuLyPhiDao	§­êng M«n phæ th«ng  	7	90	0	10675000	0	0	0	0	0	0	1600000	42.113.155.216	2019-09-28 18:14:37	2019-09-28 20:29:36
s2votinh3	TieuLyPhiDao98	§­êng M«n phæ th«ng  	7	90	0	10510000	0	0	0	0	0	0	42954783	42.113.155.216	2019-09-28 18:21:20	2019-09-28 21:05:00
s2votinh3	TieuLyPhi§ao	§­êng M«n phæ th«ng  	7	90	0	100000	0	0	0	0	0	0	0	42.113.155.216	2019-09-28 18:17:47	2019-09-28 18:18:07
anhnam9x	TieuSuMuoi	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	60.109.166.151	2019-09-28 18:18:55	2019-09-28 18:18:58
kuphoc1997	TieuYenTu	Nga My xuÊt gia  	0	90	0	0	0	0	0	0	0	0	0	113.162.214.126	2019-09-28 21:17:01	2019-09-28 21:17:03
hoayeutham	TinoWin	ThiÕu L©m thiÒn t¨ng  	7	90	0	31219	0	0	0	0	0	0	21000052	1.54.75.52	2019-09-28 18:57:50	2019-09-28 20:56:24
gameviet24h7xx	TiÓuB¹chLong	ThiÕu L©m vâ t¨ng  	7	90	0	35799000	0	0	0	0	0	0	14400015	113.167.195.143	2019-09-28 18:28:13	2019-09-28 20:51:02
theherosno2	TiÓuKiÕmTiªn	C«n L«n Thiªn S­  	7	90	0	8141765	0	0	0	0	0	0	1601687	27.67.133.121	2019-09-28 19:55:52	2019-09-28 20:50:57
s2votinh	TiÓuLýPhiDao	§­êng M«n phæ th«ng  	7	90	0	9980000	0	0	0	0	0	0	1600000	42.113.155.216	2019-09-28 18:12:30	2019-09-28 21:05:24
hoangdaodao1	TiÓuLýPhiT©m	§­êng M«n phæ th«ng  	7	90	0	0	0	0	0	0	0	0	0	113.161.92.191	2019-09-28 20:58:50	2019-09-28 20:59:19
s2votinh	TiÓuLýPhi§ao	§­êng M«n phæ th«ng  	7	90	0	100000	0	0	0	0	0	0	0	42.113.155.216	2019-09-28 17:59:48	2019-09-28 18:10:55
vanhieulc115	TiÓuQuËnChóa	Thóy Yªn Vò Tiªn  	7	90	0	102619	0	0	0	0	0	0	10921393	42.113.198.196	2019-09-28 19:26:46	2019-09-28 20:44:16
s2votinh3	TiªuLýPhiDao	§­êng M«n phæ th«ng  	7	90	0	100000	0	0	0	0	0	0	0	42.113.155.216	2019-09-28 18:18:58	2019-09-28 18:19:21
tieuthien3	TiªuNh­Méng	Nga My tôc gia  	7	90	0	8087000	0	0	0	0	0	0	1600000	133.218.224.35	2019-09-28 19:10:59	2019-09-28 19:54:13
toolest7	TlqLumiaPT	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:36:00	2019-09-28 18:36:19
tuanchelsea10	TLQmrT	ThiÕu L©m vâ t¨ng  	7	90	0	58000	0	0	0	0	0	0	0	115.78.92.196	2019-09-28 18:48:39	2019-09-28 18:49:02
anhnam9x	TlqNguyetAnh	ThiÕu L©m vâ t¨ng  	7	90	0	17076000	0	0	0	0	0	0	60128320	60.109.166.151	2019-09-28 18:20:40	2019-09-28 21:06:59
topkhoaibg	TOPiKhoaixxxBG	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	1.52.58.91	2019-09-28 17:59:22	2019-09-28 21:05:17
tungduong98hb	TopXxXSÕpTængJav	ThiÕu L©m vâ t¨ng  	7	90	0	45197010	0	0	0	0	0	0	3300016	14.249.10.154	2019-09-28 18:47:44	2019-09-28 21:17:57
kimtuyet1zz	TratLat	§­êng M«n phæ th«ng  	7	90	0	33005	0	0	0	0	0	0	0	14.233.182.205	2019-09-28 18:13:47	2019-09-28 18:56:34
langphe5	Tretrau6	C¸i Bang ¤ Y  	7	90	0	98500	0	0	0	0	0	0	0	27.72.54.195	2019-09-28 21:11:11	2019-09-28 21:14:26
namti2003	TrongBNL0003	ThiÕu L©m vâ t¨ng  	0	90	0	8303000	0	0	0	0	0	0	1200000	14.244.136.236	2019-09-28 20:33:23	2019-09-28 20:36:22
namti2002	TrongBNL002	ThiÕu L©m vâ t¨ng  	0	90	0	10332575	0	0	0	0	0	0	1400000	14.244.136.236	2019-09-28 19:36:24	2019-09-28 20:56:59
namti2003	TrongBNL003	ThiÕu L©m vâ t¨ng  	0	90	0	300000	0	0	0	0	0	0	800000	14.244.136.236	2019-09-28 19:44:23	2019-09-28 19:46:12
namti2004	TrongBNL004	ThiÕu L©m vâ t¨ng  	0	90	0	7287975	0	0	0	0	0	0	1400000	14.244.136.236	2019-09-28 19:37:43	2019-09-28 20:56:23
namti2005	TrongBNL005	ThiÕu L©m vâ t¨ng  	0	90	0	9326860	0	0	0	0	0	0	1400000	14.244.136.236	2019-09-28 19:38:46	2019-09-28 20:56:48
namti2006	TrongBNL007	ThiÕu L©m vâ t¨ng  	0	90	0	10407000	0	0	0	0	0	0	2000001	14.244.136.236	2019-09-28 19:39:46	2019-09-28 20:57:40
namti2001	TrongBNL01	ThiÕu L©m vâ t¨ng  	7	90	0	19595071	0	0	0	0	0	0	1600016	14.244.136.236	2019-09-28 18:33:34	2019-09-28 20:56:29
namti2002	TrongBNL02	ThiÕu L©m vâ t¨ng  	0	90	0	1500	0	0	0	0	0	0	1400000	14.244.136.236	2019-09-28 18:35:16	2019-09-28 19:39:57
namti2003	TrongBNL03	ThiÕu L©m vâ t¨ng  	0	90	0	1	0	0	0	0	0	0	2000000	14.244.136.236	2019-09-28 18:37:06	2019-09-28 19:43:01
namti2004	TrongBNL04	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1400000	14.244.136.236	2019-09-28 18:38:15	2019-09-28 19:40:29
namti2005	TrongBNL05	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1400000	14.244.136.236	2019-09-28 18:39:35	2019-09-28 19:30:59
namti2007	TrongBNL06	ThiÕu L©m vâ t¨ng  	0	90	0	3466000	0	0	0	0	0	0	1000000	14.244.136.236	2019-09-28 20:18:37	2019-09-28 20:56:55
namti2006	TrongBNL07	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1200000	14.244.136.236	2019-09-28 18:40:59	2019-09-28 19:31:25
thienthien1	trongcay	C¸i Bang TÜnh y  	0	90	0	2988500	0	0	0	0	0	0	600000	115.77.190.227	2019-09-28 19:57:15	2019-09-28 19:59:53
yindo1	trongcay1	HiÖp §éc  	7	90	0	6080000	0	0	0	0	0	0	1800000	14.253.2.172	2019-09-28 19:03:48	2019-09-28 19:20:18
chochoimeo194	TrongCay111	HiÖp §éc  	0	90	0	9730001	0	0	0	0	0	0	1200000	27.72.120.249	2019-09-28 20:10:33	2019-09-28 20:12:05
yindo2	trongcay2	Vâ §ang tôc gia  	0	90	0	482672	0	0	0	0	0	0	200000	14.253.2.172	2019-09-28 19:05:12	2019-09-28 19:12:57
chochoimeo191	trongcay2222	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	0	27.72.120.249	2019-09-28 21:04:45	2019-09-28 21:07:42
yindo3	trongcay3	D­¬ng M«n Cung Kþ  	0	90	0	855000	0	0	0	0	0	0	200000	14.253.2.172	2019-09-28 19:08:47	2019-09-28 19:20:19
chochoimeo192	trongcay3333	§­êng M«n phæ th«ng  	0	90	0	0	0	0	0	0	0	0	0	27.72.120.249	2019-09-28 21:05:04	2019-09-28 21:08:47
yindo4	trongcay4	D­¬ng M«n th­¬ng Kþ  	0	90	0	1140000	0	0	0	0	0	0	200000	14.253.2.172	2019-09-28 19:11:56	2019-09-28 19:13:49
chochoimeo193	trongcay444	D­¬ng M«n th­¬ng Kþ  	0	90	0	0	0	0	0	0	0	0	0	27.72.120.249	2019-09-28 21:05:16	2019-09-28 21:05:19
n27021997	Tr©uLy	V« m«n ph¸i  	0	10	0	48403	0	0	0	0	0	0	1066	118.68.101.146	2019-09-28 20:55:40	2019-09-28 21:17:20
tuyensa	TTTTTTTTTTTT	ThiÕu L©m vâ t¨ng  	7	90	0	631002	0	0	0	0	0	0	3400000	113.177.73.77	2019-09-28 19:35:25	2019-09-28 20:39:26
anhtuan1102	TUANDN	Vâ §ang ®¹o gia  	7	90	0	0	0	0	0	0	0	0	2	118.68.55.250	2019-09-28 17:59:31	2019-09-28 19:10:14
gavangdeptrai	TuanOPPA	HiÖp §éc  	7	90	0	30434908	0	0	0	0	0	0	6000057	119.199.116.230	2019-09-28 18:18:04	2019-09-28 20:17:17
hoai7542	tyvthero	§­êng M«n phæ th«ng  	0	90	0	40000	0	0	0	0	0	0	12152800	113.161.179.162	2019-09-28 18:37:27	2019-09-28 18:38:23
thinh2	TYVTtrian	Nga My xuÊt gia  	0	90	0	0	0	0	0	0	0	0	0	14.169.183.83	2019-09-28 20:47:02	2019-09-28 20:48:20
dungnguyen22994	T©nThoa	D­¬ng M«n Cung Kþ  	7	90	0	47000	0	0	0	0	0	0	103400111	113.190.154.173	2019-09-28 18:29:29	2019-09-28 19:15:26
jx2vietchamcom8	UltraViewer	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	117.3.62.127	2019-09-28 18:55:22	2019-09-28 18:55:25
jx2vietchamcom10	UniKey	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	117.3.62.127	2019-09-28 18:57:07	2019-09-28 18:57:08
nhulaidiemphap	VanDocQuyVuong	HiÖp §éc  	7	90	0	32001	0	0	0	0	0	0	30000032	171.251.247.21	2019-09-28 18:44:05	2019-09-28 19:13:11
yanyaq	VâTßng	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	42.118.112.97	2019-09-28 19:12:54	2019-09-28 19:13:33
thoidenho1	vBèTªnDuy	ThiÕu L©m tôc gia  	7	90	0	0	0	0	0	0	0	0	0	14.251.182.110	2019-09-28 18:11:57	2019-09-28 18:32:13
ohbiendi1	VDBc­íp	Vâ §ang tôc gia  	7	90	0	0	0	0	0	0	0	0	1400005	115.73.217.103	2019-09-28 19:18:54	2019-09-28 20:23:02
hoai754	vdbhero	Vâ §ang tôc gia  	0	90	0	40000	0	0	0	0	0	0	12371680	113.161.179.162	2019-09-28 18:30:33	2019-09-28 18:31:43
trongcay1228	vdk1228	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	1600000	116.103.48.69	2019-09-28 18:20:09	2019-09-28 19:47:53
hoai754111	vdkhero	Vâ §ang ®¹o gia  	0	90	0	40000	0	0	0	0	0	0	12177280	113.161.179.162	2019-09-28 18:34:46	2019-09-28 18:35:59
xeomcongtu98	VÐtM¸ngCaVe	Nga My xuÊt gia  	7	90	0	99424	0	0	0	0	0	0	27	14.177.236.25	2019-09-28 18:05:20	2019-09-28 19:17:08
sangvh1	vh11111	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1000000	116.103.48.69	2019-09-28 18:43:54	2019-09-28 19:45:18
sangvh2	vh2222	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	200000	116.103.48.69	2019-09-28 18:44:10	2019-09-28 19:46:09
sangvh3	vh3333	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1200000	116.103.48.69	2019-09-28 18:44:42	2019-09-28 19:50:24
sangvh4	vh4444	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	200000	116.103.48.69	2019-09-28 18:44:56	2019-09-28 19:45:41
sangvh5	vh5555	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1000000	116.103.48.69	2019-09-28 18:45:12	2019-09-28 19:35:27
sangvh6	vh6666	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1000000	116.103.48.69	2019-09-28 18:45:29	2019-09-28 19:45:09
sangvh7	vh7777	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	1200000	116.103.48.69	2019-09-28 18:45:40	2019-09-28 19:48:14
sangvh8	vh8888	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	200000	116.103.48.69	2019-09-28 18:45:50	2019-09-28 19:46:55
sangvh9	vh9999	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1000000	116.103.48.69	2019-09-28 18:46:06	2019-09-28 19:44:24
kuphoc1996	VoTong	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	14	113.162.214.126	2019-09-28 20:51:47	2019-09-28 20:52:24
kimtuyet1zz	VoVoKhongVo	ThiÕu L©m vâ t¨ng  	7	90	0	43329084	0	0	0	0	0	0	36000031	14.233.182.205	2019-09-28 18:25:38	2019-09-28 20:17:51
trongcay1222	vqwe1221	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	2000000	116.103.48.69	2019-09-28 18:16:36	2019-09-28 19:44:09
cukuin	VuaTÇnThñyHoµng	ThiÕu L©m vâ t¨ng  	7	90	0	45000	0	0	0	0	0	0	47	116.100.76.250	2019-09-28 18:03:24	2019-09-28 19:59:19
volamtruyenky	VuongNguYen	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 17:59:30	1970-01-01 08:00:00
vonhuttan1998	VuongNguYenz	Thóy Yªn Vò Tiªn  	7	90	0	1055945	0	0	0	0	0	0	12508940	115.74.200.85	2019-09-28 18:00:13	2019-09-28 19:38:16
tieuthien	V©nTiÕuThiªn	ThiÕu L©m thiÒn t¨ng  	7	90	0	0	0	0	0	0	0	0	0	133.218.224.35	2019-09-28 17:59:35	2019-09-28 18:44:38
jetviet	V«§ÞchThÇnT¨ng	ThiÕu L©m thiÒn t¨ng  	7	90	0	50000	0	0	0	0	0	0	0	42.117.234.174	2019-09-28 20:58:27	2019-09-28 21:13:18
theherosno1	V¹nCæMaV­¬ng	Tµ §éc  	7	90	0	12376000	0	0	0	0	0	0	1800010	27.67.133.121	2019-09-28 19:54:15	2019-09-28 20:50:31
nhatbs	v¹nkimtiÒn	§­êng M«n phæ th«ng  	7	90	0	100000	0	0	0	0	0	0	0	171.242.152.68	2019-09-28 19:06:24	2019-09-28 19:07:58
0866719462a	werwerw	Vâ §ang ®¹o gia  	0	90	0	63075	0	0	0	0	0	0	6540875	1.52.58.91	2019-09-28 18:32:26	2019-09-28 19:12:00
0866719462a2	wewewe	ThiÕu L©m vâ t¨ng  	0	90	0	63500	0	0	0	0	0	0	6540875	1.52.58.91	2019-09-28 18:34:45	2019-09-28 19:11:21
zhaduchanh1	wqe456qw5	Vâ §ang tôc gia  	7	90	0	3280000	0	0	0	0	0	0	600000	14.232.152.32	2019-09-28 19:01:44	2019-09-28 20:25:53
gavangdeptrai3	wwwwwwwwer	C¸i Bang ¤ Y  	7	90	0	7250000	0	0	0	0	0	0	1000000	119.199.116.230	2019-09-28 20:06:25	2019-09-28 20:06:54
mjkjmjkj5	xgsdstgdgf	Vâ §ang ®¹o gia  	7	90	0	98500	0	0	0	0	0	0	15000040	113.169.21.82	2019-09-28 20:34:28	2019-09-28 20:37:11
nuhoangkim00	Xj2LaiChau25	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.188.82.220	2019-09-28 18:13:51	2019-09-28 18:14:20
vanhieulc111	xNghiÖnThuècLµo	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	42.113.198.196	2019-09-28 18:37:35	2019-09-28 19:27:13
dungnguyen22993	XnxxAu	Tµ §éc  	0	90	0	4	0	0	0	0	0	0	0	113.190.154.173	2019-09-28 19:07:06	2019-09-28 19:07:46
nhatbs	xnzs111	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	171.242.152.68	2019-09-28 18:49:38	2019-09-28 19:05:35
bobo1234	Xozxxxxx	ThiÕu L©m vâ t¨ng  	7	90	0	18086000	0	0	0	0	0	0	0	42.112.152.201	2019-09-28 18:16:43	2019-09-28 18:35:42
tranvietzx	XuyªnT©mC­íc	ThiÕu L©m vâ t¨ng  	7	90	0	45574183	0	0	0	0	0	0	2900019	116.118.62.41	2019-09-28 18:16:24	2019-09-28 21:16:27
xuanhinh90	Xu©nHinh	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	14.182.63.140	2019-09-28 18:28:39	2019-09-28 18:29:02
tutkaka	xXxTµThÇnxXx	ThiÕu L©m vâ t¨ng  	7	90	0	30001	0	0	0	0	0	0	2300018	117.7.98.175	2019-09-28 20:18:39	2019-09-28 20:41:49
kiencung6393	xXxWildCat93xXx	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	113.23.50.119	2019-09-28 21:07:33	2019-09-28 21:09:59
nhoxkon1581993	XZDGCXZ	D­¬ng M«n Cung Kþ  	0	90	0	100000	0	0	0	0	0	0	0	14.161.253.64	2019-09-28 21:03:42	2019-09-28 21:05:59
nhoxkon1581991	XZSC5dc	HiÖp §éc  	0	90	0	3860000	0	0	0	0	0	0	600000	14.161.253.64	2019-09-28 20:57:31	2019-09-28 20:59:53
chaistingvodau2	XzTGQuan	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:33:38	2019-09-28 20:34:02
caubai1986	xzTiÔnNh­Vòz	D­¬ng M«n Cung Kþ  	7	90	0	100000	0	0	0	0	0	0	0	1.55.223.24	2019-09-28 18:32:02	2019-09-28 18:33:32
nhoxkon1581994	XZTyVT	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 21:08:02	1970-01-01 08:00:00
tranchuongtattoo	yterterter	Vâ §ang tôc gia  	7	90	0	0	0	0	0	0	0	0	183	118.68.61.5	2019-09-28 20:49:18	2019-09-28 21:00:44
ohbiendi1	z15236	Vâ §ang tôc gia  	7	90	0	100000	0	0	0	0	0	0	6	115.73.217.103	2019-09-28 18:31:21	2019-09-28 18:40:32
httoan789	ZAQEEAA	Nga My xuÊt gia  	7	90	0	10052640	0	0	0	0	0	0	5600022	115.75.2.195	2019-09-28 18:38:39	2019-09-28 19:58:51
123456q	zBalkWoltOO	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	219.162.156.180	2019-09-28 18:03:33	2019-09-28 18:10:48
mjkjmjkj2	zCHETvIhIEPZ	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	1600017	113.169.21.82	2019-09-28 18:15:08	2019-09-28 19:26:37
httoan547	ZEDDDDD	ThiÕu L©m vâ t¨ng  	7	90	0	7000	0	0	0	0	0	0	3800000	115.75.2.195	2019-09-28 18:15:14	2019-09-28 19:51:32
denhatthieutien	ZEEADDA	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:32:02	2019-09-28 18:32:21
