Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
nghiahiengia	NghiaDaiCa	§­êng M«n phæ th«ng  	7	99	0	900000	0	0	0	0	0	0	0	118.68.55.250	2019-09-22 19:25:17	2019-09-22 19:26:09
nghiahiengia	NghiaHienGia	C¸i Bang TÜnh y  	7	99	0	39816000	0	0	0	0	0	0	758323	118.68.55.250	2019-09-22 17:58:05	2019-09-23 09:19:31
0976382115	NghÑnKhÊc	C¸i Bang TÜnh y  	7	99	0	39698500	0	0	0	0	0	0	20000000	42.112.238.127	2019-09-23 12:06:25	2019-09-23 12:13:22
anhhao88888	NgòThÕHµo	ThiÕu L©m vâ t¨ng  	7	99	0	10235500	0	0	0	0	0	0	850000000	118.70.182.42	2019-09-23 10:06:51	2019-09-23 11:01:39
caotuan	Nguyet	C¸i Bang ¤ Y  	7	99	0	25778000	0	0	0	0	0	0	0	171.231.161.222	2019-09-23 04:34:19	2019-09-24 10:43:19
thuyyenbl	NguyetCaDaoChu	C¸i Bang ¤ Y  	7	99	0	1000000	0	0	0	0	0	0	0	27.74.56.28	2019-09-24 12:50:28	2019-09-24 12:53:22
thuychi1	Ng­êiNæiTiÕng	ThiÕu L©m vâ t¨ng  	7	99	0	6579158	0	0	0	0	0	0	591000498	117.4.245.121	2019-09-22 18:12:31	2019-09-23 22:56:11
chochoimeo191	NhatCuocQuyTien	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	27.72.120.249	2019-09-23 09:35:32	2019-09-23 09:36:49
copma001	NhÊt§ÑpTrai	ThiÕu L©m vâ t¨ng  	7	99	0	2406160	0	0	0	0	0	0	0	116.98.23.210	2019-09-24 11:34:34	2019-09-24 11:34:59
nguyenkhang1123	NhokKoreA	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	113.180.95.114	2019-09-22 19:31:56	2019-09-22 19:37:46
thanhlxag1206	NhokThanh	D­¬ng M«n th­¬ng Kþ  	7	99	0	39674113	0	0	0	0	0	0	25100062	14.234.184.33	2019-09-22 18:02:11	2019-09-22 23:32:34
haducanh333tq	NhµNghØ69	Nga My xuÊt gia  	7	99	0	1366061	0	0	0	0	0	0	0	14.248.65.91	2019-09-22 19:50:54	2019-09-23 18:37:41
duykaka2019	NhÞLangThÇn	ThiÕu L©m vâ t¨ng  	7	99	0	4309399	0	0	0	0	0	0	5076856890	123.17.222.193	2019-09-22 19:01:51	2019-09-24 12:45:25
huycong195	NiCoDapDa	ThiÕu L©m vâ t¨ng  	7	99	0	7483996	0	0	0	0	0	0	32900037	14.174.205.208	2019-09-23 00:07:18	2019-09-23 19:43:19
huycong1955	NiCoDapDa1	Nga My xuÊt gia  	7	99	0	36232500	0	0	0	0	0	0	26	14.174.205.208	2019-09-23 01:27:18	2019-09-23 19:14:43
cunkk01	NîMÑNµngD©u	ThiÕu L©m vâ t¨ng  	7	99	0	29060093	0	0	0	0	0	0	20000008	113.176.166.215	2019-09-24 08:31:19	2019-09-24 10:41:16
juffx158	NMKdatinh	Nga My xuÊt gia  	7	99	0	314009	0	0	0	0	0	0	0	171.229.64.173	2019-09-23 08:32:12	2019-09-23 09:45:09
nhoxbunno44	NMKIIIL	Nga My xuÊt gia  	7	99	0	2952000	0	0	0	0	0	0	0	171.240.176.226	2019-09-22 19:33:04	2019-09-22 20:04:50
sakaya	NMKNoHoop	Nga My xuÊt gia  	7	99	0	10662250	0	0	0	0	0	0	650843838	14.161.182.10	2019-09-22 18:28:44	2019-09-24 11:55:24
thuychi2	NMKs2ss	Nga My xuÊt gia  	7	99	0	40998500	0	0	0	0	0	0	4	117.4.245.121	2019-09-22 21:51:54	2019-09-22 21:54:44
thanhlxag120601	NMKvIp	Nga My xuÊt gia  	7	99	0	13057270	0	0	0	0	0	0	20740000	118.69.53.100	2019-09-23 16:45:24	2019-09-24 11:52:08
chem002	NMKxSinny	Nga My xuÊt gia  	7	99	0	21602253	0	0	0	0	0	0	21000009	113.188.74.196	2019-09-23 09:31:45	2019-09-23 14:38:53
sakaya1999	NoHoop	ThiÕu L©m vâ t¨ng  	7	99	0	8487169	0	0	0	0	0	0	141832284	14.161.182.10	2019-09-22 18:17:25	2019-09-24 12:58:35
mackeno	NoLong1	ThiÕu L©m vâ t¨ng  	7	99	0	12394913	0	0	0	0	0	0	60000021	116.105.199.199	2019-09-22 23:55:14	2019-09-23 22:47:58
hotfood13	NópLïm§uæiBãng	ThiÕu L©m thiÒn t¨ng  	7	99	0	36216007	0	0	0	0	0	0	30120062	113.184.163.83	2019-09-22 21:26:55	2019-09-22 22:10:44
kuphoc2001	NuHoangHaiTac	C¸i Bang TÜnh y  	7	99	0	40882600	0	0	0	0	0	0	15	113.182.176.229	2019-09-23 13:39:51	2019-09-23 14:13:06
quanhtn981	NuPaKaChi	ThiÕu L©m vâ t¨ng  	7	99	0	24718072	0	0	0	0	0	0	20000035	1.52.121.148	2019-09-22 19:58:00	2019-09-23 19:47:18
thucbinhdien	NVTzThiÕuNiªnx94	ThiÕu L©m vâ t¨ng  	7	99	0	17000000	0	0	0	0	0	0	0	118.68.126.213	2019-09-24 12:55:43	2019-09-24 12:56:13
thucbinhdien	NVTzThiÕuNiªux94	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	118.68.126.213	2019-09-24 12:55:19	2019-09-24 12:55:20
vodangvc2014	o0oS2CæS­T×nhS2	Tµ §éc  	7	99	0	24149146	0	0	0	0	0	0	14763631	117.2.6.23	2019-09-22 19:41:42	2019-09-23 14:32:14
vodangvc2013	o0oS2NhËmDoanhS2	Nga My xuÊt gia  	7	99	0	16998500	0	0	0	0	0	0	9762538	117.2.6.23	2019-09-22 18:30:45	2019-09-23 14:10:29
vodangvc2012	o0oS2XÝchL©nS2	HiÖp §éc  	7	99	0	21841224	0	0	0	0	0	0	233473068	117.2.6.23	2019-09-22 18:06:10	2019-09-23 14:48:28
nambeo038	o0oxXxo0o	Nga My tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	58.186.100.152	2019-09-22 19:40:23	2019-09-22 19:41:25
qwe00zz	oB52oBinn§z	ThiÕu L©m vâ t¨ng  	7	99	0	11998500	0	0	0	0	0	0	0	27.74.243.68	2019-09-22 18:00:59	2019-09-22 18:34:35
mrsfun1	oIoShinoIo	ThiÕu L©m vâ t¨ng  	7	99	0	893500	0	0	0	0	0	0	0	27.3.32.67	2019-09-24 09:39:43	2019-09-24 10:06:03
hanhceo1993	OneHÝt	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.182.21.57	2019-09-24 12:25:48	2019-09-24 12:43:30
hanhceo1993	OneHÝtxxx	D­¬ng M«n Cung Kþ  	7	99	0	39964000	0	0	0	0	0	0	0	14.182.21.57	2019-09-24 12:46:55	2019-09-24 13:07:28
duyquy442	OneSut	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	20000000	58.186.111.20	2019-09-23 09:01:19	2019-09-23 09:11:25
zaolong1509	oooKillooo	ThiÕu L©m vâ t¨ng  	7	99	0	23917788	0	0	0	0	0	0	20000000	42.116.163.125	2019-09-23 07:38:49	2019-09-23 10:55:28
linh609	oOoVenus	Nga My xuÊt gia  	7	99	0	41000000	0	0	0	0	0	0	0	116.98.236.141	2019-09-23 11:09:51	2019-09-23 11:15:52
khanhhung0610	oS2oLiÖuTaCßnYªu	D­¬ng M«n Cung Kþ  	7	99	0	31853000	0	0	0	0	0	0	1323485	14.181.98.180	2019-09-22 19:32:06	2019-09-22 19:48:16
tungtom	oS2oTïngT«m	D­¬ng M«n Cung Kþ  	7	99	0	2700698	0	0	0	0	0	0	70082573	113.175.74.132	2019-09-22 20:40:34	2019-09-24 13:07:00
linhminh0610	oS2oZzzNMK	Nga My xuÊt gia  	7	99	0	31743000	0	0	0	0	0	0	21425402	14.181.98.180	2019-09-22 18:58:00	2019-09-22 19:13:55
elvjstu2	oSHBoBoom	ThiÕu L©m vâ t¨ng  	7	99	0	38918500	0	0	0	0	0	0	0	140.131.84.210	2019-09-23 12:55:08	2019-09-23 13:12:42
phongvuong4	oSoDuongVanQuan	D­¬ng M«n Cung Kþ  	7	99	0	998500	0	0	0	0	0	0	0	113.163.94.206	2019-09-24 12:03:14	2019-09-24 12:05:56
phongvuong4	oSoMocQueAnh	D­¬ng M«n Cung Kþ  	0	99	0	1000000	0	0	0	0	0	0	0	113.163.94.206	2019-09-24 12:01:26	2019-09-24 12:02:02
phongvuong2	oSoNhatLinh	Nga My tôc gia  	7	99	0	37128230	0	0	0	0	0	0	18	113.163.94.206	2019-09-23 11:46:20	2019-09-24 12:07:15
phongvuong1	oSoNh©tPhuong	Nga My xuÊt gia  	7	99	0	40000000	0	0	0	0	0	0	20000022	113.163.94.206	2019-09-23 11:43:10	2019-09-24 12:06:36
onthanhmy0	PeDeCaMau	ThiÕu L©m vâ t¨ng  	7	99	0	21814395	0	0	0	0	0	0	7643	14.240.96.78	2019-09-22 19:17:37	2019-09-24 00:03:06
buigiangoc	PhaiDeoAiChoi	C¸i Bang ¤ Y  	7	99	0	35731927	0	0	0	0	0	0	22189455	123.16.47.99	2019-09-22 19:48:30	2019-09-24 13:04:50
mautim2	Phiphi	D­¬ng M«n th­¬ng Kþ  	7	99	0	41000000	0	0	0	0	0	0	20000038	14.231.227.67	2019-09-23 22:54:12	2019-09-23 23:04:39
minh321a	phirnoxsa	Vâ §ang tôc gia  	7	99	0	28360000	0	0	0	0	0	0	0	27.71.209.34	2019-09-22 20:35:35	2019-09-22 20:36:58
phonghoa	phonghoa	C¸i Bang ¤ Y  	7	99	0	37784369	0	0	0	0	0	0	39	113.174.81.191	2019-09-23 09:40:19	2019-09-23 20:57:06
leduyhoa	PhongHµo®ÊuLa	ThiÕu L©m vâ t¨ng  	7	99	0	998500	0	0	0	0	0	0	0	117.6.124.54	2019-09-24 10:44:53	2019-09-24 10:50:25
unopin	PhucPin	ThiÕu L©m vâ t¨ng  	7	99	0	49800000	0	0	0	0	0	0	1100029	115.75.67.212	2019-09-23 17:27:15	2019-09-24 03:44:16
buiphucuong	PhuCuong	ThiÕu L©m vâ t¨ng  	7	99	0	38100000	0	0	0	0	0	0	155000022	1.177.213.138	2019-09-23 03:51:16	2019-09-23 04:11:56
bapoibapa2000	PhungThienKiem	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	20000000	27.74.251.14	2019-09-22 21:38:09	2019-09-22 21:42:54
neumaythich1111	Ph­¬ngTh¶o	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	42.112.6.145	2019-09-23 08:57:33	2019-09-23 08:58:02
asdasd123vn	Pinpon	ThiÕu L©m vâ t¨ng  	7	99	0	29786000	0	0	0	0	0	0	32	116.106.211.46	2019-09-22 18:07:53	2019-09-22 19:32:31
laivung2090vnvn	PkvGiaCacLuonG99	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	18	115.74.63.134	2019-09-24 12:14:43	2019-09-24 12:20:18
minhluan	PônPano	§­êng M«n phæ th«ng  	7	99	0	39800000	0	0	0	0	0	0	0	14.169.241.170	2019-09-23 09:20:21	2019-09-24 09:27:18
hungnghia97	QNKzAiNghia	ThiÕu L©m vâ t¨ng  	7	99	0	35068862	0	0	0	0	0	0	0	117.2.120.45	2019-09-22 19:05:39	2019-09-22 21:12:38
an123456	qqqqqqqqqqqqq	ThiÕu L©m vâ t¨ng  	7	99	0	26346346	0	0	0	0	0	0	410000023	14.250.51.61	2019-09-22 18:34:07	2019-09-22 20:58:46
chuong	QQWEWEW	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	42.116.79.184	2019-09-22 20:46:52	2019-09-24 12:10:35
amxvippr01	QuyKiemSau	Vâ §ang ®¹o gia  	7	99	0	40997000	0	0	0	0	0	0	0	123.22.216.184	2019-09-23 11:17:18	2019-09-23 11:58:34
anlolnhe	QuynhEm	D­¬ng M«n Cung Kþ  	7	99	0	41000000	0	0	0	0	0	0	0	14.166.126.24	2019-09-24 10:57:19	2019-09-24 11:49:36
buixuanbao1997	QuynhGiao	Nga My xuÊt gia  	7	99	0	40998500	0	0	0	0	0	0	0	14.227.169.216	2019-09-23 21:49:54	2019-09-23 21:58:08
crvo01	Qu©nMéng¦u	ThiÕu L©m vâ t¨ng  	7	99	0	33997900	0	0	0	0	0	0	0	1.54.66.163	2019-09-22 19:24:53	2019-09-24 12:33:45
khaile111vn	qweasd123	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	115.75.82.53	2019-09-24 12:28:50	2019-09-24 12:34:34
gamelol1cv	qwewq1455	ThiÕu L©m vâ t¨ng  	0	99	0	998500	0	0	0	0	0	0	0	14.172.211.49	2019-09-23 17:53:02	2019-09-23 17:54:17
sonbeo2	qwsasqs	ThiÕu L©m vâ t¨ng  	0	99	0	760000	0	0	0	0	0	0	0	115.74.246.49	2019-09-22 22:16:00	2019-09-23 10:24:25
thanhtinh1	RedRose	C¸i Bang TÜnh y  	7	99	0	40880000	0	0	0	0	0	0	0	42.114.19.21	2019-09-23 19:27:32	2019-09-23 19:27:58
lamuathu159357	rghdgh	ThiÕu L©m thiÒn t¨ng  	7	99	0	10550000	0	0	0	0	0	0	1703000391	1.52.199.185	2019-09-22 20:29:30	2019-09-23 13:36:04
anhtrong	Rít¸oCµSa	ThiÕu L©m thiÒn t¨ng  	7	99	0	14793446	0	0	0	0	0	0	65505924	126.243.9.37	2019-09-22 18:04:12	2019-09-24 12:50:57
welinegen196	RobinVanPersie	ThiÕu L©m vâ t¨ng  	7	99	0	6434433	0	0	0	0	0	0	26565132	113.179.214.129	2019-09-22 18:35:06	2019-09-24 12:02:14
nammai2931996	Ronaldinho	Nga My xuÊt gia  	7	99	0	1040000	0	0	0	0	0	0	0	113.167.224.247	2019-09-22 19:34:06	2019-09-23 17:51:33
mautim9	rtddrtete	Vâ §ang tôc gia  	0	99	0	1000000	0	0	0	0	0	0	8	14.231.227.67	2019-09-23 23:38:31	2019-09-23 23:38:52
nam22111	rwerwd	Vâ §ang ®¹o gia  	0	99	0	25400000	0	0	0	0	0	0	0	123.21.195.42	2019-09-23 17:01:26	2019-09-23 21:30:27
ozevip123456	rymastic	Vâ §ang tôc gia  	7	99	0	7720000	0	0	0	0	0	0	0	180.93.252.153	2019-09-24 11:47:02	2019-09-24 12:56:06
bone3ngon	S2Ghitar§iÖnS2	Nga My tôc gia  	7	99	0	41310000	0	0	0	0	0	0	18491792	171.250.172.144	2019-09-23 13:37:40	2019-09-23 16:36:30
huyhung37	s2HuyKuTeo	ThiÕu L©m vâ t¨ng  	7	99	0	41111500	0	0	0	0	0	0	1575000000	117.6.116.198	2019-09-22 19:30:36	2019-09-23 21:30:16
gicung96	S2iHaKyAnh	ThiÕu L©m vâ t¨ng  	7	99	0	26906691	0	0	0	0	0	0	12	14.167.50.65	2019-09-22 19:09:36	2019-09-23 22:46:10
gicung98	S2iHaVy	Nga My xuÊt gia  	7	99	0	18000000	0	0	0	0	0	0	0	14.167.50.65	2019-09-22 19:17:39	2019-09-23 22:52:24
tiensinh031	S2MaButNo1	Vâ §ang tôc gia  	7	99	0	32345250	0	0	0	0	0	0	0	116.98.67.160	2019-09-22 18:35:14	2019-09-22 21:18:51
dinhlaquyen195	s2oALL	ThiÕu L©m vâ t¨ng  	7	99	0	40160000	0	0	0	0	0	0	0	125.212.182.144	2019-09-22 18:07:16	2019-09-24 08:45:48
buonnguqua123	S2sTrumxZ	ThiÕu L©m vâ t¨ng  	7	99	0	45228000	0	0	0	0	0	0	1250000000	27.64.25.176	2019-09-22 20:16:41	2019-09-22 22:06:20
buonnguqua123	S2xTrumxxZ	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	0	27.64.25.176	2019-09-22 19:46:07	2019-09-22 20:05:34
anhnhy123dr	S2zOngNoiMC	D­¬ng M«n Cung Kþ  	7	99	0	33295856	0	0	0	0	0	0	24	123.25.241.255	2019-09-23 10:13:24	2019-09-24 13:00:45
anhnhy123drvn	S2zOngNoiNMK	Nga My xuÊt gia  	7	99	0	37918810	0	0	0	0	0	0	16	123.25.241.255	2019-09-22 18:36:03	2019-09-24 12:20:28
anhnhy123dr123	S2zOngNoiTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	30800663	0	0	0	0	0	0	52	123.25.241.255	2019-09-22 18:26:17	2019-09-24 12:36:12
cunkk02	sa343¸34	Nga My xuÊt gia  	7	99	0	16936000	0	0	0	0	0	0	20000000	113.176.166.215	2019-09-24 08:55:19	2019-09-24 10:41:11
neumaythich1111	sadasfas	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	42.112.6.145	2019-09-23 09:00:26	2019-09-23 09:00:43
nvluanbtzz	samsung	Nga My xuÊt gia  	7	99	0	4380000	0	0	0	0	0	0	19	14.172.173.196	2019-09-22 18:14:16	2019-09-22 19:18:08
sangvh07	Sang§uBai	ThiÕu L©m vâ t¨ng  	7	99	0	67442476	0	0	0	0	0	0	5994339298	116.103.48.69	2019-09-23 10:52:26	2019-09-24 13:06:56
songuku1992	SaToShi	ThiÕu L©m vâ t¨ng  	7	99	0	23936200	0	0	0	0	0	0	5	118.70.179.107	2019-09-24 08:33:50	2019-09-24 10:13:02
killer511	SatThan	§­êng M«n phæ th«ng  	7	99	0	1197160	0	0	0	0	0	0	0	117.3.47.208	2019-09-24 12:46:40	2019-09-24 12:47:31
amxvippr01	SatThien	ThiÕu L©m vâ t¨ng  	7	99	0	40659000	0	0	0	0	0	0	13003602	123.22.216.184	2019-09-22 18:38:42	2019-09-23 03:32:00
huytientdnb	satthul	ThiÕu L©m vâ t¨ng  	7	99	0	32051500	0	0	0	0	0	0	27210025	42.112.113.117	2019-09-23 07:45:16	2019-09-23 11:05:33
manhhung24011997	SaySayyyy	ThiÕu L©m vâ t¨ng  	7	99	0	17000001	0	0	0	0	0	0	0	183.80.67.142	2019-09-23 08:17:21	2019-09-23 14:33:31
manhhung24011997	SaySayyyyy	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	183.80.67.142	2019-09-23 08:32:34	2019-09-23 14:33:46
manhhung24011997	SayySayyyy	ThiÕu L©m vâ t¨ng  	7	99	0	29937730	0	0	0	0	0	0	1000010	183.80.67.142	2019-09-23 08:27:57	2019-09-24 13:14:53
manhhung2401	SayyyEndBayyy	Tµ §éc  	7	99	0	13957301	0	0	0	0	0	0	2668000921	183.80.67.142	2019-09-23 10:30:26	2019-09-23 11:03:11
zencovantien0	sdasdsdasfasd	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	14.173.207.107	2019-09-22 21:02:34	2019-09-22 21:07:29
diachu01	sdcwerdj	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	1.52.107.151	2019-09-23 17:40:57	2019-09-23 17:42:01
amxvippr02	sdsdsds	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	123.22.216.184	2019-09-24 11:21:35	2019-09-24 11:21:36
lamuathu159358	sfdggsdd	Nga My xuÊt gia  	7	99	0	16997000	0	0	0	0	0	0	19	1.52.199.185	2019-09-22 23:06:44	2019-09-23 00:49:01
long11a12dgl	ShenLong	ThiÕu L©m vâ t¨ng  	7	99	0	40155287	0	0	0	0	0	0	7766462	113.172.232.224	2019-09-22 18:13:15	2019-09-24 12:57:03
neumaythich1111	ShinChan	ThiÕu L©m vâ t¨ng  	7	99	0	45883715	0	0	0	0	0	0	62853531	42.112.6.145	2019-09-22 18:02:05	2019-09-23 08:52:38
buiphucuong99	SiNeBill	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	1.177.213.138	2019-09-23 03:43:32	2019-09-23 03:43:34
bobo123	SinSin	Vâ §ang tôc gia  	7	99	0	12345500	0	0	0	0	0	0	20	1.52.110.220	2019-09-23 19:29:19	2019-09-23 20:51:31
shinky1111	SkinKi	ThiÕu L©m vâ t¨ng  	7	99	0	44972496	0	0	0	0	0	0	73611636	113.163.156.70	2019-09-23 00:47:11	2019-09-23 18:30:54
thanhdat1995	SoaiCa	ThiÕu L©m vâ t¨ng  	7	99	0	1592000	0	0	0	0	0	0	1000509	103.199.32.174	2019-09-22 22:22:47	2019-09-24 07:47:35
mautim4	sohanh	ThiÕu L©m tôc gia  	0	99	0	1000000	0	0	0	0	0	0	5	14.231.227.67	2019-09-23 23:22:11	2019-09-23 23:22:36
mautim3	Soluuh	Vâ §ang ®¹o gia  	7	99	0	1000000	0	0	0	0	0	0	1	14.231.227.67	2019-09-23 23:17:52	2019-09-23 23:18:19
hoilamgi	SótBayQuÇnLãt	ThiÕu L©m vâ t¨ng  	7	99	0	36163219	0	0	0	0	0	0	13	117.7.234.238	2019-09-22 18:37:51	2019-09-24 11:52:58
amxvippr04	SutVoMom	ThiÕu L©m vâ t¨ng  	7	99	0	6197000	0	0	0	0	0	0	2955	123.22.216.184	2019-09-24 08:22:18	2019-09-24 12:41:29
doikotinh99	S­ngB¸VâL©m	ThiÕu L©m thiÒn t¨ng  	7	99	0	29245809	0	0	0	0	0	0	980000033	171.224.10.188	2019-09-23 03:05:08	2019-09-23 04:27:47
thuychi	S­ThÇyXdame	ThiÕu L©m thiÒn t¨ng  	7	99	0	7188540	0	0	0	0	0	0	42464429	117.4.245.121	2019-09-22 18:04:58	2019-09-23 21:20:04
tai1234	TãcB¹cV×Em	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	14.241.155.63	2019-09-23 08:05:40	2019-09-23 08:06:16
hoplp147	tajhusdf	Tµ §éc  	7	99	0	41000000	0	0	0	0	0	0	4	14.161.19.57	2019-09-22 21:36:04	2019-09-24 12:50:27
40dada	tapsut	Vâ §ang tôc gia  	7	99	0	28437000	0	0	0	0	0	0	0	116.100.78.167	2019-09-23 21:53:29	2019-09-23 23:08:12
emtaboi2	Taykiemxa	ThiÕu L©m vâ t¨ng  	0	99	0	29469500	0	0	0	0	0	0	0	115.75.237.174	2019-09-22 18:40:12	2019-09-23 09:46:31
thuhuyenofme2	TBiiNMK	Nga My xuÊt gia  	7	99	0	8000000	0	0	0	0	0	0	3061	222.254.34.8	2019-09-22 18:28:50	2019-09-22 20:39:51
thuhuyenofme2	TBiiTLAs	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	222.254.34.8	2019-09-22 18:27:40	2019-09-22 18:28:04
thuhuyenofme	TBiiTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	44577905	0	0	0	0	0	0	502955	222.254.34.8	2019-09-22 18:16:42	2019-09-22 21:03:45
thuhuyenofme	TBzTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	222.254.34.8	2019-09-22 18:15:39	2019-09-22 18:16:04
thuhuyenofme1	TBzzDKnight	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	222.254.34.8	2019-09-22 18:13:38	2019-09-22 18:15:36
thuhuyenofme1	TBzzNMK	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	222.254.34.8	2019-09-22 18:25:11	2019-09-22 18:25:47
thuhuyenofme	TBzzTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	41000950	0	0	0	0	0	0	2960	222.254.34.8	2019-09-22 18:00:32	2019-09-22 18:10:18
thuhuyenofme1	TBzzTLQ1St	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	222.254.34.8	2019-09-22 18:14:38	2019-09-22 18:14:57
quocbao248	TêNóThÝch§¹iTu	ThiÕu L©m vâ t¨ng  	7	99	0	40441000	0	0	0	0	0	0	0	42.112.80.17	2019-09-22 18:04:39	2019-09-22 18:12:07
crvo01	TËpCh¬iCung	D­¬ng M«n Cung Kþ  	7	99	0	26960000	0	0	0	0	0	0	0	1.54.66.163	2019-09-24 12:44:45	2019-09-24 12:49:00
tamkien97	ThanhCo	Nga My xuÊt gia  	7	99	0	40378101	0	0	0	0	0	0	0	123.24.233.112	2019-09-22 18:11:10	2019-09-22 18:16:55
dungcoi9x	ThanLong	ThiÕu L©m vâ t¨ng  	7	99	0	31901081	0	0	0	0	0	0	4950027	113.23.53.104	2019-09-23 16:41:06	2019-09-23 22:54:30
amxvippr03	ThanTien	D­¬ng M«n Cung Kþ  	7	99	0	35474611	0	0	0	0	0	0	19494709	123.22.216.184	2019-09-23 12:11:07	2019-09-23 15:04:38
thinhthao12121	thaobeo	Nga My xuÊt gia  	7	99	0	41000000	0	0	0	0	0	0	0	113.160.207.139	2019-09-23 11:57:38	2019-09-23 11:59:03
ruisekhung1105	ThÇnTiÔn	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	113.175.68.12	2019-09-22 20:55:11	2019-09-22 20:55:40
viscafcb96	ThienLongThuong	D­¬ng M«n th­¬ng Kþ  	7	99	0	76792335	0	0	0	0	0	0	71	14.169.37.125	2019-09-22 20:51:22	2019-09-23 21:21:22
jx2vietzxczxc123	thieulamquyen	ThiÕu L©m vâ t¨ng  	7	99	0	44792244	0	0	0	0	0	0	25145000	171.233.17.169	2019-09-23 14:06:17	2019-09-23 14:43:10
kinhcodon	ThiªnM«n	§­êng M«n phæ th«ng  	7	99	0	45958500	0	0	0	0	0	0	790000000	14.250.19.183	2019-09-22 18:25:39	2019-09-24 13:05:26
kiddjvu	thoiakochoi	D­¬ng M«n Cung Kþ  	7	99	0	12273500	0	0	0	0	0	0	1500053	14.186.129.141	2019-09-22 18:07:24	2019-09-22 20:13:50
kidsmonkey	Thomas	ThiÕu L©m vâ t¨ng  	7	99	0	23290100	0	0	0	0	0	0	1605200046	113.22.38.98	2019-09-22 23:32:50	2019-09-23 00:23:12
ozevip123456	ThoPheCo	ThiÕu L©m vâ t¨ng  	7	99	0	31243476	0	0	0	0	0	0	20	180.93.252.153	2019-09-22 22:32:14	2019-09-24 10:19:55
kenlber	ThuG©uG©u	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	117.6.119.190	2019-09-24 12:37:50	2019-09-24 12:47:04
ruisekhung1101	Th¾mEm	Nga My xuÊt gia  	7	99	0	18121883	0	0	0	0	0	0	4818731	113.175.68.12	2019-09-22 18:00:49	2019-09-24 01:11:50
nguyenjina4	Thø7CµKhÞaNhÐAnh	Nga My tôc gia  	0	99	0	10475500	0	0	0	0	0	0	3225000	115.78.115.147	2019-09-23 20:43:12	2019-09-23 21:09:30
nguyenjina3	Thø7D¹oPhèNhÐEm	ThiÕu L©m vâ t¨ng  	7	99	0	32008940	0	0	0	0	0	0	559709557	115.78.115.147	2019-09-22 18:30:11	2019-09-23 22:13:08
eric90	TieuNuongTu	HiÖp §éc  	7	99	0	7456509	0	0	0	0	0	0	0	42.117.36.214	2019-09-23 17:06:06	2019-09-23 17:09:14
eric90	Tieusu	Tµ §éc  	7	99	0	16998000	0	0	0	0	0	0	3	42.117.36.214	2019-09-24 12:35:14	2019-09-24 12:52:08
danghung	TieuSuBa	§­êng M«n phæ th«ng  	7	99	0	40600000	0	0	0	0	0	0	0	157.65.227.81	2019-09-22 22:20:58	2019-09-23 22:20:06
gac0n68	TiÓuH¾c	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.175.13.191	2019-09-22 19:05:44	2019-09-22 19:06:12
malang1997	TiÓuNhaNéi	ThiÕu L©m vâ t¨ng  	7	99	0	11158996	0	0	0	0	0	0	6	113.184.75.208	2019-09-23 12:13:46	2019-09-23 23:26:36
